,param_initialization,optimizer,qaoa_variant,warm_start,backend_mode,depth,lagrangian_multiplier,amount_shots,max_tol,vertexcover,graph_size,graph_name,time_elapsed,quantum_func_evals,obj_func_evolution,quantum_solution,quantum_obj_value,classic_solution,classic_value,final_params,percent_measure_optimal
258,gaussian,COBYLA,vanilla,False,statevector,2,2,5000,1e-08,True,5,>>graph6<<Dv[,0.2932260036468506,50,"[np.float64(2.8156057599834394), np.float64(-0.009949445530199288), np.float64(3.304869402002807), np.float64(-0.39312354394652343), np.float64(0.07986805109782641), np.float64(-0.4103416329543768), np.float64(0.1958479263415035), np.float64(0.5965377309562717), np.float64(2.3347036373215087), np.float64(0.9945746071360586), np.float64(0.3411226622442982), np.float64(-1.4193333571830105), np.float64(-1.307197859353991), np.float64(0.18200613606099802), np.float64(1.6819415371274347), np.float64(0.08963493290054318), np.float64(4.114896241486756), np.float64(-0.41153674331577034), np.float64(2.6947085054519797), np.float64(-0.9224593317140697), np.float64(-0.8279021772786775), np.float64(0.29663157880693986), np.float64(0.5447194653496532), np.float64(-0.09291684405925893), np.float64(-0.20177134127997062), np.float64(0.15777019442835227), np.float64(-1.1147126379175145), np.float64(0.7459856566548496), np.float64(-0.7914427182235921), np.float64(-0.13306048665661083), np.float64(-0.16119713938708582), np.float64(0.39715923172229445), np.float64(0.13990129948552), np.float64(-0.015630422808427788), np.float64(-0.027625191789987624), np.float64(-0.28427711385665067), np.float64(0.23942088611452234), np.float64(2.8635683141303296), np.float64(-0.4858292394122858), np.float64(3.702966107095273), np.float64(-0.040397193408202345), np.float64(-0.06914888613874734), np.float64(-0.21052388197060923), np.float64(0.43946688158783676), np.float64(0.14244705419241913), np.float64(0.03951618252418146), np.float64(0.03104414803957544), np.float64(-0.07429445970669568), np.float64(-1.4955403161740024), np.float64(2.3536064673181167)]","[1, 1, 0, 0, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,[3.00683221 0.28363355 2.32921446 1.2549344 ],0.24388906301363739
259,gaussian,COBYLA,vanilla,False,statevector,2,2,5000,1e-08,True,5,>>graph6<<DbS,0.23505306243896484,50,"[np.float64(-1.3030614755746852), np.float64(-0.46140752521988415), np.float64(0.3668213333955973), np.float64(-0.7705807471359705), np.float64(1.6357747578168629), np.float64(0.15096970515013214), np.float64(-0.1278892267181453), np.float64(0.1479484070439299), np.float64(0.4907608081123592), np.float64(0.5136994130582819), np.float64(0.5311332039768194), np.float64(-0.2056096356846249), np.float64(-0.24492134375319824), np.float64(0.1818470669275341), np.float64(-0.07995744259539406), np.float64(-0.11661235260629127), np.float64(0.4367536281159353), np.float64(-1.4194901054604723), np.float64(-0.778661257209896), np.float64(-0.14485123329578017), np.float64(0.14400240454212632), np.float64(-0.37477768208669365), np.float64(-0.06176587838056988), np.float64(0.056111083746392384), np.float64(-0.5974581408237781), np.float64(-0.324774198475647), np.float64(0.35116413401109037), np.float64(0.10963478294863929), np.float64(-0.365759857117584), np.float64(-1.1021391633323994), np.float64(-0.22868448384892304), np.float64(-0.8611778550964632), np.float64(-0.31611205087545935), np.float64(0.13886577478685283), np.float64(0.8709206828560494), np.float64(-0.39327350173787773), np.float64(0.3816338283256989), np.float64(-0.005783039837690573), np.float64(0.4983301923392168), np.float64(-0.491440974536574), np.float64(0.4776647807590303), np.float64(-0.10157234513564836), np.float64(-0.5501309930271953), np.float64(0.18745527461395695), np.float64(-0.49164151509506643), np.float64(-0.6924725220050418), np.float64(-0.4426444372878845), np.float64(-0.5436129892311405), np.float64(1.1133832318109056), np.float64(1.2326760525276812)]","[0, 0, 0, 1, 1]",2,"[0, 0, 0, 1.0, 1.0]",2.0,[4.10232622 1.40175843 0.59529446 2.70685449],0.1699314674342953
260,gaussian,COBYLA,vanilla,False,statevector,10,2,5000,1e-08,True,5,>>graph6<<DxK,1.2051620483398438,50,"[np.float64(0.7562991884762776), np.float64(-0.6522818861216512), np.float64(0.15579031352029843), np.float64(0.4527658213964855), np.float64(-0.6041271166481266), np.float64(0.00961913105803499), np.float64(0.16812170652850297), np.float64(-0.4645824738468284), np.float64(1.3770433898335865), np.float64(3.118188696716991), np.float64(0.44654141678432935), np.float64(0.42539299925711804), np.float64(-0.513890310888225), np.float64(0.15477726336859265), np.float64(-0.29484296472154653), np.float64(0.5611359222235907), np.float64(1.6735998515778048), np.float64(2.0470422734737093), np.float64(0.19976351041592194), np.float64(0.5181251684872954), np.float64(0.21722081434006507), np.float64(-0.2596593788315114), np.float64(-0.26274867250312683), np.float64(0.2642601633262483), np.float64(0.13605242755687835), np.float64(0.4959455682713301), np.float64(1.5263729187786659), np.float64(0.3573744495304971), np.float64(1.1725392764304907), np.float64(0.25621103691084), np.float64(1.2655123109188424), np.float64(-0.058415937750207314), np.float64(-0.3045729920652378), np.float64(0.009897688049062991), np.float64(0.5707192542046783), np.float64(0.8327037233575431), np.float64(-0.817656618451982), np.float64(1.3204546011221872), np.float64(-0.2510965882778978), np.float64(1.030686824084206), np.float64(0.24670358207284765), np.float64(-0.6213956652397159), np.float64(0.5591292821157483), np.float64(-1.1509355191595898), np.float64(0.06876631344264882), np.float64(0.9365308510727833), np.float64(-0.1579408511884473), np.float64(0.01011751547730326), np.float64(0.3516624037527002), np.float64(2.0297749208590723)]","[0, 0, 0, 0, 1]",5,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[6.0065871  1.74781147 5.91366663 2.94828525 4.11774438 0.35222901
 5.74166726 1.36094035 2.2108647  2.4567317  1.80366468 3.07699116
 4.02695358 0.52525708 3.76941713 2.3661998  1.70139654 2.05664832
 5.28313173 1.85886829]",0.253195738159076
261,gaussian,COBYLA,vanilla,False,statevector,10,2,5000,1e-08,True,5,>>graph6<<Dv[,1.3693406581878662,50,"[np.float64(0.5702491784357853), np.float64(0.09615460927026155), np.float64(0.160112039821011), np.float64(-0.24792532558182023), np.float64(0.5168011849002907), np.float64(2.9177846449938962), np.float64(-0.5143932638726695), np.float64(3.6226791208555147), np.float64(2.9935110186028595), np.float64(0.04323579957475185), np.float64(0.05083067350800625), np.float64(0.046098238332466096), np.float64(-0.04365323182805075), np.float64(-0.6622814320918261), np.float64(0.158056406694299), np.float64(-0.023966396159729418), np.float64(0.9063311621296138), np.float64(0.3580052689498825), np.float64(0.29024704314205585), np.float64(0.8775681766020844), np.float64(0.010500594708576727), np.float64(1.8395833960251649), np.float64(-1.4414541274809238), np.float64(0.026671731405226218), np.float64(-0.530036633442719), np.float64(0.821660472343428), np.float64(0.22555516640114529), np.float64(-0.3227575964452898), np.float64(1.233760678132871), np.float64(-0.7318692805212371), np.float64(-1.2896545951435676), np.float64(-0.05765080856197824), np.float64(-1.3208613698558338), np.float64(-1.183632726343513), np.float64(-0.07018147383969414), np.float64(0.09599383479529694), np.float64(0.5164428027770213), np.float64(0.798324049232003), np.float64(3.9646468403646713), np.float64(0.7315835816685287), np.float64(0.7424136754721264), np.float64(-0.28681525546880504), np.float64(1.1246449754792915), np.float64(-0.011942650296067385), np.float64(1.1435344754677461), np.float64(0.5736011058043838), np.float64(-0.28524925389108124), np.float64(-0.3384720698632402), np.float64(3.23287146232513), np.float64(-0.9673473773077592)]","[0, 0, 1, 1, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[4.98359302 2.8359445  1.75627691 1.95645943 5.6821575  2.70844636
 2.89201742 0.9191581  1.62811334 1.89382229 1.11091836 0.28808161
 0.33788116 1.08101302 5.85353831 2.17868855 0.53677291 0.64943365
 6.0049713  2.03685433]",0.27578373137781464
262,gaussian,COBYLA,vanilla,False,statevector,10,2,5000,1e-08,True,5,>>graph6<<DbS,0.8507876396179199,50,"[np.float64(-0.028788686401005084), np.float64(-0.16909984011974324), np.float64(0.8595213374530113), np.float64(0.5454363132439966), np.float64(0.24748727182393826), np.float64(1.1225213233092748), np.float64(-0.133319979314756), np.float64(0.6649716146463346), np.float64(-0.0912583042336296), np.float64(0.32705305489192416), np.float64(-0.05314120431001294), np.float64(0.07355156795818694), np.float64(-0.3771718010206737), np.float64(-0.3398189205041824), np.float64(0.43599038057204903), np.float64(0.09040343308159636), np.float64(0.10255974442930034), np.float64(0.06053816114865036), np.float64(0.11964345942579752), np.float64(-0.2142841168638695), np.float64(0.20672532811239383), np.float64(-0.6261367731889249), np.float64(0.43091388110313267), np.float64(-0.16634675626995432), np.float64(-0.7629500123482101), np.float64(-0.45155444783011844), np.float64(0.7029211449516262), np.float64(0.48883836717559026), np.float64(-0.09120112484055344), np.float64(0.5417233940420872), np.float64(0.09354605945081114), np.float64(0.2704272123581718), np.float64(0.3418706368557387), np.float64(0.6931843154656099), np.float64(-0.32445821686696086), np.float64(-0.0031795951521707416), np.float64(0.1480466151430262), np.float64(0.5795427850796866), np.float64(-0.19963426804178347), np.float64(-0.12257970766273502), np.float64(-0.3382863006907997), np.float64(0.7188388912073684), np.float64(-0.39216035109379754), np.float64(-0.3983026218667556), np.float64(-0.3803523836909679), np.float64(0.5798750303655743), np.float64(-0.029957941892586257), np.float64(0.9849348451543103), np.float64(0.8505551273238551), np.float64(-0.5615609928392533)]","[0, 0, 1, 1, 1]",3,"[0, 0, 0, 1.0, 1.0]",2.0,"[2.40085869 0.28082909 0.2940224  0.97702966 0.88109375 1.03066597
 6.08404393 2.492263   4.07382514 1.1947047  3.47335397 1.36110731
 6.0074768  0.83001311 2.54608869 2.42781652 0.72401361 2.06653266
 3.64581227 2.82966966]",0.011032669128569672
263,gaussian,COBYLA,vanilla,False,statevector,10,2,5000,1e-08,True,5,>>graph6<<DxK,0.9629652500152588,50,"[np.float64(-0.025701488563107194), np.float64(1.1882866431314436), np.float64(0.6805841724308636), np.float64(-0.39973420640358626), np.float64(1.8768289760234587), np.float64(1.4446693546403082), np.float64(-0.7398372524324817), np.float64(0.9907268907453518), np.float64(0.7220043325720594), np.float64(-0.2547840337141503), np.float64(-0.45670880136122927), np.float64(0.2733748584149087), np.float64(0.7575491955577303), np.float64(0.9330299582697545), np.float64(-0.36144062482135775), np.float64(2.5807558160262354), np.float64(0.06957361305505205), np.float64(-0.5608865151927236), np.float64(-0.17239405736952435), np.float64(1.043412384696918), np.float64(1.4557075825167252), np.float64(0.3315757835796398), np.float64(0.07399032776224024), np.float64(-0.1662377016809787), np.float64(0.7776980859557381), np.float64(0.03199398774127726), np.float64(0.08542884432481672), np.float64(-0.15881502789455415), np.float64(0.44871198776453475), np.float64(0.706110247443935), np.float64(-0.3079854206198283), np.float64(1.2512563056326937), np.float64(2.222425914243298), np.float64(0.8877652992490978), np.float64(-0.38227726074695373), np.float64(-0.14348021522177512), np.float64(0.1577600326223915), np.float64(0.707085337872795), np.float64(-0.2277852693775486), np.float64(-0.42294139679978826), np.float64(-0.44883397263121033), np.float64(1.350531857288003), np.float64(0.07879166763822898), np.float64(-0.548532699121528), np.float64(-0.8474155622159751), np.float64(0.8958461124040349), np.float64(0.1984802228650441), np.float64(0.2341271756440609), np.float64(-0.4195478359704538), np.float64(-0.003104689423688134)]","[1, 1, 1, 1, 0]",4,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[0.04439229 1.10061847 0.16522096 0.12422148 5.50443735 2.49242971
 3.81103195 2.5022278  2.33679998 2.03708084 1.21845642 1.59996758
 2.29492266 1.61336991 2.34911929 0.46329814 2.5353207  1.67098254
 0.41402183 2.5474967 ]",0.03965449714437009
264,gaussian,COBYLA,vanilla,False,statevector,2,2,5000,1e-08,True,5,>>graph6<<DxK,0.2623414993286133,50,"[np.float64(-0.08954000177037937), np.float64(-0.01884093950974728), np.float64(0.6468623613306769), np.float64(0.16138910040650142), np.float64(0.10255887441736386), np.float64(0.33344885664116847), np.float64(0.046804099536403763), np.float64(-0.0065734043156179325), np.float64(-0.6622937180776451), np.float64(-0.022403390166337418), np.float64(-0.7914947397452283), np.float64(0.08367425727550537), np.float64(-0.38635354352847384), np.float64(0.360071034423668), np.float64(0.12156914182335735), np.float64(0.017341906509996334), np.float64(-0.12504586259684763), np.float64(2.5029997072160826), np.float64(-0.030884900549750488), np.float64(-0.6063511789142852), np.float64(0.15780246350043198), np.float64(-1.0849393117438555), np.float64(0.9206738627124836), np.float64(0.32703494851970144), np.float64(-0.016933784667191615), np.float64(1.9277013905624498), np.float64(-0.1221193658315277), np.float64(0.10276519786594335), np.float64(1.592540557356891), np.float64(-0.7689451425693035), np.float64(1.441502920180129), np.float64(0.23614663859287727), np.float64(-0.6522682227237931), np.float64(0.5902479898748916), np.float64(-0.06720431790224529), np.float64(1.2632368529616491), np.float64(-0.23495661068091636), np.float64(-0.3111770027346599), np.float64(1.985942099095235), np.float64(-0.11016563040168018), np.float64(0.125682434066141), np.float64(-0.13972758504788854), np.float64(-0.228823693894878), np.float64(-1.2368134971660696), np.float64(-0.48727325088449414), np.float64(-1.3816764986504275), np.float64(1.5504382800192182), np.float64(0.10079237926963877), np.float64(-0.7894880924570107), np.float64(1.32032714431385)]","[1, 1, 1, 1, 0]",4,"[0, 0, 1.0, 1.0, 1.0]",3.0,[1.7780493  1.1937428  3.69711175 1.78008461],0.377527035403157
265,gaussian,COBYLA,vanilla,False,statevector,2,2,5000,1e-08,True,5,>>graph6<<Dv[,0.30149221420288086,50,"[np.float64(0.39867109198351114), np.float64(1.2652757683456186), np.float64(0.014199174533479297), np.float64(-0.5845998165903431), np.float64(5.166770465899209), np.float64(0.2058145106806719), np.float64(0.05606117361455881), np.float64(-1.4632958416496147), np.float64(1.1557798901193532), np.float64(-0.8468381745518451), np.float64(0.29101286090592426), np.float64(1.1811029605048222), np.float64(-0.5041533667946093), np.float64(1.8236916645258356), np.float64(-0.20692942616471094), np.float64(-0.46119857710547574), np.float64(3.385315906692409), np.float64(1.1564862599650505), np.float64(0.446482299910448), np.float64(0.2576244191997654), np.float64(-0.1709639471808338), np.float64(3.1384429901835293), np.float64(-0.5023666362702818), np.float64(1.4974734789411364), np.float64(-0.6547963517417309), np.float64(1.9541193269605328), np.float64(0.41836274605589674), np.float64(4.766175443025392), np.float64(0.24005015320501885), np.float64(-0.08327130684569993), np.float64(1.4309773633936982), np.float64(1.380310941616783), np.float64(-0.2710647962373516), np.float64(-1.1115809553949756), np.float64(-0.9603315334490489), np.float64(-0.3655222073749071), np.float64(0.32157711804958367), np.float64(0.47664248600576675), np.float64(-1.338545973528476), np.float64(-0.061346259468392825), np.float64(0.3656881476953059), np.float64(5.221936070944598), np.float64(-1.7722502876189037), np.float64(0.5632355836869031), np.float64(-0.4988452806069489), np.float64(-0.9919658124729516), np.float64(-1.1953550228539784), np.float64(1.4823136556707746), np.float64(1.734961259590485), np.float64(-1.1592432962822878)]","[1, 1, 1, 1, 1]",5,"[0, 0, 1.0, 1.0, 1.0]",3.0,[2.30034223 2.5469691  0.18255637 0.50592249],0.10299083089277848
266,gaussian,COBYLA,vanilla,False,statevector,2,2,5000,1e-08,True,5,>>graph6<<DbS,0.22071099281311035,50,"[np.float64(-0.4094530561592144), np.float64(-1.212320014981443), np.float64(-0.12446336275150134), np.float64(-0.20141932131721826), np.float64(1.102176904816088), np.float64(-1.3743726573087962), np.float64(0.4696186800663944), np.float64(0.4208011849883297), np.float64(0.08550443030194109), np.float64(-0.30773702291047866), np.float64(1.2542944066804993), np.float64(1.6893945498225436), np.float64(-0.761390406092922), np.float64(0.2548548793283134), np.float64(0.08066414051833543), np.float64(-0.6274301820250044), np.float64(-0.3227449904332997), np.float64(-0.411025657982496), np.float64(-0.06668533759846457), np.float64(-0.3949406915937236), np.float64(0.7428849594813107), np.float64(-0.26884782603514246), np.float64(0.9524896869263698), np.float64(-1.0096914449050278), np.float64(-0.11230663534283249), np.float64(-0.06699636294805858), np.float64(1.458936001706532), np.float64(0.1616527301218023), np.float64(-0.09026312042087284), np.float64(1.3533247005760862), np.float64(-0.5530002111989063), np.float64(0.2840120564004439), np.float64(-0.24988077724917884), np.float64(-0.12215856160067685), np.float64(-0.7074253449622978), np.float64(1.186384151127422), np.float64(0.5105036441579234), np.float64(0.4701250495570704), np.float64(0.30345107751079675), np.float64(0.07683859996293635), np.float64(-0.9078975826126066), np.float64(0.05210449143814566), np.float64(-1.2494634442918293), np.float64(1.9169991992853748), np.float64(0.17208033771169812), np.float64(0.897974885198827), np.float64(0.7863965315104842), np.float64(-1.1841813041295026), np.float64(0.3355984996596082), np.float64(0.12259712943269224)]","[0, 0, 0, 1, 1]",2,"[0, 0, 0, 1.0, 1.0]",2.0,[4.21414598 2.67759362 6.03248954 2.74458004],0.12055232159752129
267,gaussian,COBYLA,vanilla,False,statevector,2,2,5000,1e-08,True,5,>>graph6<<DxK,0.2774684429168701,50,"[np.float64(-0.32011221390655153), np.float64(0.6917139307849638), np.float64(0.19672054658183485), np.float64(-0.8510184787327179), np.float64(-0.05736129043570248), np.float64(-0.1380246140638628), np.float64(-0.45269975517492655), np.float64(-0.16635162109728205), np.float64(0.41252536015777297), np.float64(-1.2674952272794955), np.float64(-0.7740231194438599), np.float64(-0.08664149257155265), np.float64(0.7427101257716973), np.float64(0.09203101369607394), np.float64(-0.5787374237139373), np.float64(0.04391798180662992), np.float64(1.910475255086765), np.float64(-0.04623673757375388), np.float64(0.3784926083945644), np.float64(0.9115952534583495), np.float64(-1.2399383360354845), np.float64(-0.4413723879594137), np.float64(1.0536271870655196), np.float64(2.0310885074903564), np.float64(0.0009879910881695625), np.float64(-0.792478698655272), np.float64(-0.4444131969681793), np.float64(0.3234569655727832), np.float64(-0.1976346189561464), np.float64(0.3946189393527315), np.float64(-0.09004124408082176), np.float64(-0.8780471278213472), np.float64(0.2951858536825661), np.float64(0.6921162216833758), np.float64(0.06148183263875676), np.float64(-1.373215649660831), np.float64(-0.3330362493715199), np.float64(1.0734340042115698), np.float64(0.3308827454442991), np.float64(-0.8914796600716095), np.float64(0.2573378968541519), np.float64(1.912958903083023), np.float64(0.5915178933733598), np.float64(0.5144282775579199), np.float64(0.4180760284676642), np.float64(-0.31400203768582335), np.float64(-0.8464356078982945), np.float64(-0.2060182474141174), np.float64(0.18536280972473934), np.float64(0.06408315865287224)]","[1, 1, 1, 1, 0]",4,"[0, 0, 1.0, 1.0, 1.0]",3.0,[6.1634148  0.306229   2.87002474 1.03106143],0.4293888907384129
268,gaussian,COBYLA,vanilla,False,statevector,2,2,5000,1e-08,True,5,>>graph6<<Dv[,0.31056642532348633,50,"[np.float64(0.35025640178803125), np.float64(0.12837427381558958), np.float64(-1.0053948239766928), np.float64(0.5265304231754921), np.float64(0.04942260691544964), np.float64(-1.6547346848341034), np.float64(-1.1380948561204403), np.float64(-0.037048137248068824), np.float64(0.8211329706584816), np.float64(-0.5019198528230141), np.float64(0.9822242324774337), np.float64(2.350397771450672), np.float64(-0.8567157041366017), np.float64(1.0911423020876052), np.float64(3.6818303960344863), np.float64(-0.7243384182054088), np.float64(-0.12762242516935868), np.float64(-0.5233206401461433), np.float64(-0.5537279566578326), np.float64(-1.6798397936110114), np.float64(3.7256271605850504), np.float64(0.8218327131518179), np.float64(-0.9287529145504735), np.float64(-0.240623925600358), np.float64(-1.5550787496137297), np.float64(0.25283443663380517), np.float64(-0.10966583705922882), np.float64(0.5807915927659526), np.float64(-1.3900469415894658), np.float64(-0.3302661813267802), np.float64(0.13019956166860175), np.float64(-0.15931921273060284), np.float64(0.7431721347133057), np.float64(-0.43768583129080574), np.float64(0.29913206446214446), np.float64(0.49389052010092394), np.float64(-0.12635339966752135), np.float64(-0.916062768020228), np.float64(-0.627352466624878), np.float64(0.03919427068877743), np.float64(-0.44827718395292676), np.float64(-1.6294921195436263), np.float64(1.8044061333902102), np.float64(1.1967226792428172), np.float64(1.9833770437268206), np.float64(1.7000213393343917), np.float64(-0.7425953224531587), np.float64(0.11257244793827119), np.float64(-0.799390943465038), np.float64(-0.62262121343146)]","[1, 1, 1, 1, 1]",5,"[0, 0, 1.0, 1.0, 1.0]",3.0,[4.8466286  1.11357866 2.82521744 0.57275745],0.009664998587168126
269,gaussian,COBYLA,vanilla,False,statevector,2,2,5000,1e-08,True,5,>>graph6<<DbS,0.219390869140625,50,"[np.float64(0.2381086884741767), np.float64(-0.26608942196547447), np.float64(-0.16494072598035633), np.float64(0.9484766819630842), np.float64(-0.7480766493425816), np.float64(-0.07073225902063629), np.float64(1.7949296369690901), np.float64(0.715664805193962), np.float64(-0.7430193299980619), np.float64(-0.07659718104635271), np.float64(-0.05153240411615402), np.float64(-0.502415695111477), np.float64(0.19937187302995846), np.float64(-0.38293121868230845), np.float64(0.45330627034484966), np.float64(0.012692035778742103), np.float64(0.16383191775331254), np.float64(0.663584033092331), np.float64(0.5056598245293202), np.float64(0.06607326987094281), np.float64(-0.01703862785713691), np.float64(0.07895504775397429), np.float64(0.8411667290342912), np.float64(2.1653071413577734), np.float64(0.1558367264217987), np.float64(-0.16974550855072756), np.float64(-0.3859409095372445), np.float64(0.7952954367099032), np.float64(0.3458484922602124), np.float64(-0.7030883579719492), np.float64(0.30305529926657726), np.float64(0.02099657280075246), np.float64(-0.0584912778953813), np.float64(-0.2242995879536582), np.float64(0.29376332932430554), np.float64(0.16570136912254316), np.float64(-0.5747806307660093), np.float64(-0.3327287696323338), np.float64(1.8841575123371948), np.float64(0.12198284509699446), np.float64(0.48343636328128603), np.float64(1.5374266262929983), np.float64(-0.3741591387354962), np.float64(0.4019038785459403), np.float64(-0.6346588934021815), np.float64(-0.21856802610323264), np.float64(0.16270212400698295), np.float64(-0.25414633989370133), np.float64(-0.6685488494550882), np.float64(-0.17653787268276863)]","[0, 0, 0, 1, 1]",2,"[0, 0, 0, 1.0, 1.0]",2.0,[0.78323171 0.4573391  4.28653334 0.73427621],0.13660788585346123
270,gaussian,COBYLA,vanilla,False,statevector,10,2,5000,1e-08,True,5,>>graph6<<Dv[,1.4043443202972412,50,"[np.float64(0.27437575952378657), np.float64(-0.06941871455021523), np.float64(0.1326584171520257), np.float64(0.8593038621658221), np.float64(0.32547011503566936), np.float64(0.7539661816135602), np.float64(3.903331952034294), np.float64(-0.8825440480461791), np.float64(-1.0287737364342773), np.float64(0.27762771805552733), np.float64(3.1546115968323925), np.float64(-1.131793702147342), np.float64(0.5008449409904704), np.float64(0.5005614094577979), np.float64(0.9126638979021362), np.float64(1.5755839004481056), np.float64(0.07443364529099752), np.float64(1.5364493171286284), np.float64(-0.1774764180753442), np.float64(0.7090877209780755), np.float64(-0.9946003022185026), np.float64(-1.470680862472475), np.float64(0.8441728172288772), np.float64(0.9562046423514825), np.float64(1.0817624508166561), np.float64(1.2234643494449267), np.float64(1.4055029821702398), np.float64(-1.1510088820303226), np.float64(0.5568219345863721), np.float64(0.3398783110600866), np.float64(1.4167898666530272), np.float64(-0.28705720868131757), np.float64(0.13485336449456808), np.float64(-0.5804394623952895), np.float64(-0.33540839640430437), np.float64(0.747189290966289), np.float64(-0.6696204310313927), np.float64(-1.0712816817017174), np.float64(-1.3107621130912273), np.float64(-0.39456213154464487), np.float64(0.6050913108273428), np.float64(0.19401509854075588), np.float64(0.5869279203689666), np.float64(0.763523931121429), np.float64(-0.637032932513495), np.float64(-1.2220557393181883), np.float64(0.47662519224829414), np.float64(1.497150200212784), np.float64(0.30510752915795347), np.float64(0.9183522452537928)]","[1, 1, 1, 1, 0]",4,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[1.34094987 2.28954109 0.43284964 1.92159508 1.2980185  1.98066146
 2.18752081 1.58711885 4.75520809 1.55521612 1.16182572 0.2995617
 3.77732738 2.31274064 5.99081216 1.56618422 3.95348785 0.21575634
 0.92780328 1.51122657]",0.3048981160236963
271,gaussian,COBYLA,vanilla,False,statevector,10,2,5000,1e-08,True,5,>>graph6<<DbS,0.9550614356994629,50,"[np.float64(-0.36421827261342354), np.float64(-0.15842975812144244), np.float64(0.0013405377536912233), np.float64(0.3518448448889273), np.float64(0.7803274445363313), np.float64(0.7807641597847408), np.float64(-0.3657778366756725), np.float64(-0.59181535327755), np.float64(-0.17687017433453517), np.float64(-0.05522854573222516), np.float64(-0.4803546264246663), np.float64(0.0294390663407246), np.float64(0.19081972816726644), np.float64(-0.2120422623672517), np.float64(-0.020816859706787226), np.float64(-0.135115977213323), np.float64(0.47163188690800206), np.float64(0.5821396208689068), np.float64(-0.7755221217097358), np.float64(0.45910029180573286), np.float64(0.15983748605986903), np.float64(0.08900997919815601), np.float64(0.47471399777060846), np.float64(-0.4229200658183411), np.float64(0.0414427091918311), np.float64(0.6096177951728973), np.float64(-0.18632040936704136), np.float64(-0.32079606904304775), np.float64(0.13241093605355847), np.float64(0.4745653205351712), np.float64(-0.9175649802158139), np.float64(0.44528774607305877), np.float64(-0.38906796990958264), np.float64(0.654030590128259), np.float64(0.17224679884645588), np.float64(-0.12548617988432403), np.float64(-0.23310367103271712), np.float64(0.2959272261215119), np.float64(-0.20259444178982433), np.float64(0.8374171029142838), np.float64(0.6099096805494397), np.float64(-0.26275453010893546), np.float64(0.0959408735505027), np.float64(0.27385667565660693), np.float64(1.4182623212458445), np.float64(-0.21489752518645144), np.float64(-0.3951628876484611), np.float64(-0.06201899701140394), np.float64(-0.5903507751090122), np.float64(-0.5025790269519878)]","[0, 0, 1, 1, 1]",3,"[0, 0, 0, 1.0, 1.0]",2.0,"[3.48611519 2.50065527 6.23111921 1.28384049 0.00856884 1.74852668
 5.71083013 0.65861917 6.21614159 3.0484097  5.8497198  1.57003617
 0.05636188 0.37142758 5.25478859 0.70701898 2.86324501 0.88149367
 4.40071079 1.23664742]",0.07369647506183308
272,gaussian,COBYLA,vanilla,False,statevector,10,2,5000,1e-08,True,5,>>graph6<<DxK,1.0995986461639404,50,"[np.float64(0.18847893895380458), np.float64(2.0286607148791296), np.float64(0.6857810983784518), np.float64(0.56700368094251), np.float64(0.7716091642780702), np.float64(0.11642376689180942), np.float64(0.1046731069452293), np.float64(-0.1923734469201665), np.float64(0.2034942711558445), np.float64(1.4639196424542749), np.float64(-0.4843361456866655), np.float64(-0.07861066984296237), np.float64(1.6845092659909264), np.float64(1.2847458707852448), np.float64(-0.23924724945624054), np.float64(-0.04288854649234719), np.float64(0.41350329119750906), np.float64(1.6870324127844267), np.float64(0.3041858280481558), np.float64(-0.1366519995416053), np.float64(0.3539751865660024), np.float64(-0.3082031390525932), np.float64(-0.11947908838933066), np.float64(1.118113444858306), np.float64(-0.4539826223142401), np.float64(-0.10974639727565401), np.float64(-0.1125449683315014), np.float64(-0.4215624525039516), np.float64(-0.09566454904252022), np.float64(-0.9292846436066787), np.float64(0.10121104756724122), np.float64(-0.3185640014217912), np.float64(2.335928904313217), np.float64(-0.012742285603036668), np.float64(0.2913831509264102), np.float64(-0.17795735096724882), np.float64(-0.6491089662074617), np.float64(2.1431124665796344), np.float64(0.16141085656442783), np.float64(2.1767876137653723), np.float64(0.47463084720613935), np.float64(1.1792879460670727), np.float64(0.9854361877283465), np.float64(0.774382125587861), np.float64(-0.029223247463150887), np.float64(-0.2138390793827307), np.float64(1.9916071251170484), np.float64(-0.28289818110097054), np.float64(0.4564659137792231), np.float64(0.6971314031233222)]","[0, 0, 0, 0, 1]",5,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[1.41688377 2.48153948 0.37216074 2.89021175 3.36759606 0.02507661
 5.20706475 1.16365943 2.07370449 1.30976547 2.2254732  0.982815
 2.74292113 3.103121   2.11341215 2.4175546  1.40881661 1.35904017
 0.02561752 3.12485934]",0.29578074789194675
